,תאריך הדיווח,29/09/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"אינטרנט זהב- אינטרנט גולד - קווי זהב בע""מ",1083443,TASE,אחר,2156,תקשורת ומדיה,שקל חדש,"4,480.00","4,962.00",222.30,0.02,1.54,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"בי קומיונקיישנס- בי קומיוניקיישנס בע""מ לשעבר סמייל 012",1107663,TASE,אחר,1422,תקשורת ומדיה,שקל חדש,146.00,"8,790.00",12.83,0.00,0.09,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"סה""כ מניות היתר",,,,,,,"576,477.00",,"2,841.03",,19.71,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ארד- ארד בע""מ",1091651,TASE,אחר,1219,אלקטרוניקה ואופטיקה,שקל חדש,"1,773.00","3,778.00",66.98,0.01,0.46,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"סיאי- סי אי סיסטמס (ישראל) בע""מ",442012,TASE,אחר,442,אלקטרוניקה ואופטיקה,שקל חדש,435.00,278.00,1.21,0.00,0.01,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"אפוסנס- אפוסנס בע""מ",1119593,TASE,אחר,1545,ביוטכנולוגיה,שקל חדש,"1,849.00",102.20,1.89,0.01,0.01,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"קמהדע- קמהדע בע""מ",1094119,TASE,אחר,1267,ביוטכנולוגיה,שקל חדש,"19,240.00","1,927.00",370.75,0.05,2.57,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,דקסיה ישראל- בנק דקסיה ישראל,711010,TASE,אחר,711,בנקים,שקל חדש,15.00,"102,000.00",15.30,0.00,0.11,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"כלל ביוטכנולוגיה- כלל תעשיות ביוטכנולוגיה בע""מ",1104280,TASE,אחר,1447,השקעות במדעי החיים,שקל חדש,"1,847.00",292.50,5.40,0.00,0.04,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"קפיטל פוינט- קפיטל פוינט בע""מ",1097146,TASE,אחר,1325,השקעות במדעי החיים,שקל חדש,"236,816.00",66.10,156.54,0.19,1.09,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"חירון - חירון-מסחר השקעות ומבנה תעשיה בע""מ",150011,TASE,אחר,150,השקעות ואחזקות,שקל חדש,1.00,"106,100.00",1.06,0.00,0.01,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"לפידות- לפידות חברת מחפשי נפט לישראל בע""מ",642017,TASE,אחר,642,השקעות ואחזקות,שקל חדש,"3,178.00",855.00,27.17,0.01,0.19,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ערד- ערד השקעות ופתוח תעשיה בע""מ",731018,TASE,אחר,731,השקעות ואחזקות,שקל חדש,"1,189.00","15,600.00",185.48,0.02,1.29,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"צור- צור שמיר אחזקות בע""מ",730010,TASE,אחר,730,השקעות ואחזקות,שקל חדש,"4,750.00","1,157.00",54.96,0.00,0.38,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"אלון חיפושי גז- אלון חיפושי גז טבעי בע""מ",1117688,TASE,אחר,1531,חיפושי נפט וגז,שקל חדש,"7,142.00","6,320.00",451.37,0.05,3.13,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"דלק אנרגיה- דלק מערכות אנרגיה בע""מ",565010,TASE,אחר,565,חיפושי נפט וגז,שקל חדש,11.00,"202,500.00",22.28,0.00,0.15,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,הזדמנות ישראלית מקורות אנרגיה- הזדמנות ישראלית מקורות אנרגיה שותפות מובלת,1119924,TASE,אחר,1551,חיפושי נפט וגז,שקל חדש,32.00,132.70,0.04,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,לפידות חלץ יהש- לפידות-חלץ - שותפות מוגבלת,1091248,TASE,אחר,1216,חיפושי נפט וגז,שקל חדש,"11,020.00",115.00,12.67,0.02,0.09,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"תאת טכנולוגיות- תאת טכנולוגיות בע""מ",1082726,TASE,אחר,2110,חשמל,שקל חדש,971.00,"2,896.00",28.12,0.01,0.20,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גולן פלסטיק- גולן מוצרי פלסטיק בע""מ",1091933,TASE,אחר,1226,"כימיה, גומי ופלסטיק",שקל חדש,655.00,767.50,5.03,0.00,0.03,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גניגר- גניגר מפעלי פלסטיק בע""מ",1095892,TASE,אחר,1301,"כימיה, גומי ופלסטיק",שקל חדש,"1,213.00","2,196.00",26.64,0.01,0.18,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"כפרית- כפרית תעשיות (1993) בע""מ",522011,TASE,אחר,522,"כימיה, גומי ופלסטיק",שקל חדש,"13,027.00","2,000.00",260.54,0.06,1.81,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"רבל- רבל אי.סי.אס. בע""מ",1103878,TASE,אחר,1436,"כימיה, גומי ופלסטיק",שקל חדש,"1,511.00",832.00,12.57,0.00,0.09,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"רם-און- רם-און השקעות והחזקות (1999) בע""מ",1090943,TASE,אחר,1209,"כימיה, גומי ופלסטיק",שקל חדש,"2,055.00","1,124.00",23.10,0.01,0.16,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"קמטק- קמטק בע""מ",1095264,TASE,אחר,2174,מוליכים למחצה,שקל חדש,"3,456.00","1,119.00",38.67,0.01,0.27,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"אליום מדיקל- אליום מדיקל סולושנס בע""מ",1101450,TASE,אחר,1393,מכשור רפואי,שקל חדש,"213,100.00",118.00,251.46,0.40,1.74,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"מנדלסוןתשת- מנדלסון תשתיות ותעשיות בע""מ",1129444,TASE,אחר,1247,מסחר,שקל חדש,"16,211.00",544.20,88.22,0.05,0.61,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"עמיר שיווק- עמיר שיווק והשקעות בחקלאות בע""מ",1092204,TASE,אחר,1232,מסחר,שקל חדש,660.00,"2,880.00",19.01,0.01,0.13,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"סקופ- קבוצת סקופ מתכות בע""מ",288019,TASE,אחר,288,מסחר,שקל חדש,"2,168.00","6,369.00",138.08,0.02,0.96,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"קרסו- קרסו מוטורס בע""מ",1123850,TASE,אחר,1585,מסחר,שקל חדש,803.00,"3,260.00",26.18,0.00,0.18,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"קליל- קליל תעשיות בע""מ",797035,TASE,אחר,797,מתכת ומוצרי בניה,שקל חדש,47.00,"29,700.00",13.96,0.00,0.10,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"אדגר- אדגר השקעות ופיתוח בע""מ",1820083,TASE,אחר,182,"נדל""ן ובינוי",שקל חדש,"1,264.00",595.30,7.52,0.00,0.05,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"אלקטרה נדלן- אלקטרה נדל""ן בע""מ",1094044,TASE,אחר,1264,"נדל""ן ובינוי",שקל חדש,500.00,640.20,3.20,0.00,0.02,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ב. יאיר- ב.יאיר חברה קבלנית לעבודות בניה 1988 בע""מ",1097229,TASE,אחר,1289,"נדל""ן ובינוי",שקל חדש,200.00,"3,542.00",7.08,0.00,0.05,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"פוליגון- פוליגון נדל""ן בע""מ",745018,TASE,אחר,745,"נדל""ן ובינוי",שקל חדש,84.00,"1,740.00",1.46,0.00,0.01,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"פרשקובסקי- פרשקובסקי השקעות ובניין בע""מ",1102128,TASE,אחר,1330,"נדל""ן ובינוי",שקל חדש,"1,300.00","1,693.00",22.01,0.01,0.15,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"צמח המרמן- צ.מ.ח המרמן בע""מ",1104058,TASE,אחר,1442,"נדל""ן ובינוי",שקל חדש,551.00,"1,410.00",7.77,0.00,0.05,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,אשטרום קבוצה- קבוצת אשטרום,1132315,TASE,אחר,1618,"נדל""ן ובינוי",שקל חדש,700.00,954.70,6.68,0.00,0.05,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"רבד- רבד בע""מ",526012,TASE,אחר,526,"נדל""ן ובינוי",שקל חדש,"9,745.00",675.00,65.78,0.04,0.46,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,נייר חדרה- נייר חדרה לשעבר מפעלי נייר,632018,TASE,אחר,632,"עץ, נייר ודפוס",שקל חדש,488.00,"13,930.00",67.98,0.01,0.47,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ניסן- ניסן תעשיות רפואיות בע""מ",660019,TASE,אחר,660,"עץ, נייר ודפוס",שקל חדש,343.00,"3,794.00",13.01,0.00,0.09,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"שלאג- שלא""ג תעשיות בע""מ",1090547,TASE,אחר,1198,"עץ, נייר ודפוס",שקל חדש,"3,945.00","1,896.00",74.80,0.01,0.52,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"שניב- שניב תעשיות נייר בע""מ",1080837,TASE,אחר,1025,"עץ, נייר ודפוס",שקל חדש,"5,500.00",555.10,30.53,0.01,0.21,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"אמת- א.מ.ת. מיחשוב בע""מ",382010,TASE,אחר,382,שירותי מידע,שקל חדש,"1,200.00","1,296.00",15.55,0.00,0.11,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"וואן תוכנה- וואן טכנולוגיות תוכנה(או.אס.טי)בע""מ",161018,TASE,אחר,161,שירותי מידע,שקל חדש,5.00,"14,450.00",0.72,0.00,0.01,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"מלם תים- מלם-תים בע""מ",156018,TASE,אחר,156,שירותי מידע,שקל חדש,10.00,"35,170.00",3.52,0.00,0.02,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"מחשוב ישיר קבוצה- קבוצת מיחשוב ישיר בע""מ",507012,TASE,אחר,507,שירותי מידע,שקל חדש,"1,519.00","10,850.00",164.81,0.03,1.14,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"דנאל כא- דנאל (אדיר יהושע) בע""מ",314013,TASE,אחר,314,שירותים,שקל חדש,18.00,"13,660.00",2.46,0.00,0.02,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"רפק- רפק תקשורת ותשתיות בע""מ",769026,TASE,אחר,769,שירותים,שקל חדש,"3,910.00","1,047.00",40.94,0.03,0.28,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"סינאל- סינאל תעשיות בע""מ",1084953,TASE,אחר,1115,תוכנה ואינטרנט,שקל חדש,20.00,"2,589.00",0.52,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"סה""כ call 001 אופציות",,,,,,,0.00,,0.00,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,0,,,,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"סה""כ בחו""ל",,,,,,,"14,259.00",,301.03,,2.09,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"סה""כ חברות ישראליות בחו""ל",,,,,,,"2,645.00",,205.13,,1.42,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CAESAR STONE SDOT YA- CAESAR STON SDOT,IL0011259137,NASDAQ,בלומברג,12277,Materials,דולר אמריקאי,761.00,"3,750.00",107.16,0.00,0.74,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Enzymotec ltd- אינזימוטק,IL0011296188,NASDAQ,בלומברג,11173,Pharmaceuticals & Biotechnology,דולר אמריקאי,386.00,696.00,10.09,0.00,0.07,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Verint Systems Inc- VERINT SYSTEMS,US92343X1000,NASDAQ,בלומברג,10467,Software & Services,דולר אמריקאי,61.00,"3,755.00",8.60,0.00,0.06,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Radware ltd- רדוור בע""מ",IL0010834765,NASDAQ,בלומברג,2159,Software & Services,דולר אמריקאי,777.00,"1,365.00",39.83,0.00,0.28,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Kornit Digital ltd- Kornit Digital Ltd,IL0011216723,NASDAQ,בלומברג,12849,Technology Hardware & Equipment,דולר אמריקאי,347.00,936.00,12.20,0.00,0.08,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Orbotec- אורבוטק בע""מ",IL0010823388,NASDAQ,בלומברג,10497,Technology Hardware & Equipment,דולר אמריקאי,118.00,"2,923.00",12.95,0.00,0.09,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Radcom  ltdt- רדקום בע""מ",IL0010826688,NASDAQ,בלומברג,2104,Technology Hardware & Equipment,דולר אמריקאי,195.00,"1,954.00",14.31,0.00,0.10,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"סה""כ חברות זרות בחו""ל",,,,,,,"11,614.00",,95.90,,0.67,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Brack Capital real state- BRACK CAPITAL Real Estate ln,NL0010763611,LSE,בלומברג,11242,Real Estate,אירו,"10,923.00",112.50,51.79,0.01,0.36,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SOLAREDGE TECHNOLOGI- SOLAREDGE TECHNOLOGIES INC,US83417M1045,NASDAQ,בלומברג,27183,Semiconductors & Semiconductor Equipment,דולר אמריקאי,691.00,"1,700.00",44.11,0.00,0.31,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,בעל ענין/צד קשור *,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
